site,code,date,nox,no2,no,o3,pm2.5,v2.5,nv2.5,ws,wd,air_temp
London Eltham,LON6,2018-03-27 06:00:00,21.53749,15.73683,3.78309,64.5609,4.6,2.6,2,5,183.7,7.1
London Eltham,LON6,2018-03-27 07:00:00,22.24812,16.77273,3.57095,60.07057,4.7,4.5,0.2,4.1,196.3,7.5
London Eltham,LON6,2018-03-27 08:00:00,NA,NA,NA,58.40749,8.4,5.9,2.5,3.6,208.4,8.4
London Eltham,LON6,2018-03-27 09:00:00,NA,NA,NA,35.25737,4.1,2.2,1.9,3.4,282.3,9.9
London Eltham,LON6,2018-03-27 10:00:00,24.59866,17.8764,4.38414,29.73593,4.5,1.4,3.1,3.8,286.7,11.3
London Eltham,LON6,2018-03-27 11:00:00,27.65982,19.90754,5.0559,26.14367,4.2,2.6,1.6,4.1,296.3,12.4
London Eltham,LON6,2018-03-27 12:00:00,25.69193,18.42756,4.7377,25.59485,3.9,1.2,2.7,6.1,290,14
London Eltham,LON6,2018-03-27 13:00:00,24.59866,15.76214,5.76302,32.97894,5.3,2.3,3,5.1,285.3,13.6
London Eltham,LON6,2018-03-27 14:00:00,23.50538,17.43367,3.95987,39.11572,4.7,2.9,1.8,6.1,293.5,13.8
London Eltham,LON6,2018-03-27 15:00:00,20.44422,16.10728,2.82848,42.80777,5.2,2.1,3.1,5.4,287.8,12.6
London Eltham,LON6,2018-03-27 16:00:00,21.59215,17.25521,2.82848,42.5583,5.8,2,3.8,4.6,287.5,11.3
London Eltham,LON6,2018-03-27 17:00:00,19.35094,16.20666,2.05065,50.84046,1.6,0.8,0.8,3.9,285.6,9.3
London Eltham,LON6,2018-03-27 18:00:00,14.64987,12.53561,1.37888,62.96434,1.7,1.3,0.4,4.1,285.8,7.9
London Eltham,LON6,2018-03-27 19:00:00,16.28978,14.33815,1.27282,66.15746,3.9,0.9,3,3.7,287.4,7.1
London Eltham,LON6,2018-03-27 20:00:00,15.08718,13.62346,0.95461,66.75617,4.9,1.8,3.1,3,283.1,6.3
London Eltham,LON6,2018-03-27 21:00:00,16.12579,14.60786,0.98997,63.41337,0.1,-1,1.1,2.9,270.9,5.5
London Eltham,LON6,2018-03-27 22:00:00,24.9813,22.70441,1.48495,45.2525,3.8,0.2,3.6,2.6,270,4.8
London Eltham,LON6,2018-03-27 23:00:00,22.63076,20.4623,1.41424,42.00949,10.8,2.9,7.9,2.6,262.4,4.2
London Eltham,LON6,2018-03-28 00:00:00,10.00143,9.13359,0.56599,52.83616,3.1,0.8,2.3,2.3,245.3,5.1
London Eltham,LON6,2018-03-28 01:00:00,NA,NA,NA,62.36563,7.8,3.2,4.6,2.3,245.4,4.5
London Eltham,LON6,2018-03-28 02:00:00,7.28206,5.65486,1.06124,60.96864,3.1,1.2,1.9,2,243.1,3.7
London Eltham,LON6,2018-03-28 03:00:00,6.8988,4.72919,1.41498,56.92734,6.5,2.7,3.8,2,248.6,3.5
London Eltham,LON6,2018-03-28 04:00:00,15.1664,13.10528,1.34423,44.40433,0.5,0,0.5,1.6,259.7,4.4
London Eltham,LON6,2018-03-28 05:00:00,33.23468,29.27515,2.58234,29.68604,10.8,4.6,6.2,1.3,262.3,4.5
London Eltham,LON6,2018-03-28 06:00:00,57.76373,45.39698,8.06538,17.9613,3.4,-0.8,4.2,1.2,269.9,4.7
London Eltham,LON6,2018-03-28 07:00:00,41.66654,36.62221,3.28983,40.86196,5.3,3.4,1.9,2,331.4,4.4
London Eltham,LON6,2018-03-28 08:00:00,34.65824,29.12575,3.6082,45.55185,6,4.7,1.3,2.2,329.6,4.4
London Eltham,LON6,2018-03-28 09:00:00,36.68407,31.15158,3.6082,43.85551,3.7,1.9,1.8,2.5,340.5,4.8
London Eltham,LON6,2018-03-28 10:00:00,38.70991,32.2011,4.24494,46.35013,3.1,1.5,1.6,2.8,341.1,6.3
London Eltham,LON6,2018-03-28 11:00:00,60.06333,51.49339,5.58917,29.88561,7.9,2.8,5.1,4.1,349.7,7
London Eltham,LON6,2018-03-28 12:00:00,58.20175,47.57068,6.9334,33.9269,0.8,-1,1.8,4.1,338.1,7.3
London Eltham,LON6,2018-03-28 13:00:00,45.93722,37.90968,5.23543,37.96819,0,-1.1,1.1,4.4,329.2,7.8
London Eltham,LON6,2018-03-28 14:00:00,32.08488,23.78614,5.4123,45.55185,2.5,0,2.5,3.6,321.5,8.4
London Eltham,LON6,2018-03-28 15:00:00,25.40509,18.73356,4.35106,51.08992,4.4,1.5,2.9,3.2,300.3,8.2
London Eltham,LON6,2018-03-28 16:00:00,27.04766,22.27453,3.11296,50.04218,6.1,3.3,2.8,2.8,267.3,6.9
London Eltham,LON6,2018-03-28 17:00:00,28.58073,24.0788,2.93608,47.69723,3.1,-0.8,3.9,3.3,281.8,6.3
London Eltham,LON6,2018-03-28 18:00:00,25.24083,22.36611,1.87485,48.69508,7.7,1.8,5.9,1.8,284.1,5.9
London Eltham,LON6,2018-03-28 19:00:00,43.91138,38.75857,3.36058,31.23271,1,-0.8,1.8,2.6,242,5.9
London Eltham,LON6,2018-03-28 20:00:00,53.87631,46.39117,4.88168,15.91571,10.1,2,8.1,2.7,261.9,4.9
London Eltham,LON6,2018-03-28 21:00:00,58.74927,50.17933,5.58917,11.9742,9.3,2.1,7.2,2.4,262.9,3.6
London Eltham,LON6,2018-03-28 22:00:00,46.81326,41.60621,3.39595,11.82452,5.6,1.5,4.1,2.4,262,2.7
London Eltham,LON6,2018-03-28 23:00:00,26.06212,22.80771,2.12247,31.03314,4.2,-0.3,4.5,2.3,258.2,2
London Eltham,LON6,2018-03-29 00:00:00,17.84161,14.94729,1.88763,35.82282,4.1,1.3,2.8,2,239,2
London Eltham,LON6,2018-03-29 01:00:00,NA,NA,NA,34.87486,3.8,1.3,2.5,2.1,235.6,1.1
London Eltham,LON6,2018-03-29 02:00:00,11.51661,9.40014,1.38033,33.67744,4.3,1.4,2.9,1.9,236.5,0.4
London Eltham,LON6,2018-03-29 03:00:00,9.81654,7.70007,1.38033,42.20906,1.9,0.7,1.2,1.7,225.9,-0.4
London Eltham,LON6,2018-03-29 04:00:00,14.36835,12.25188,1.38033,34.67529,3.5,2.3,1.2,1.5,201.3,-0.9
London Eltham,LON6,2018-03-29 05:00:00,28.57217,23.90508,3.0438,16.86367,3.4,1.6,1.8,1.6,175.3,-1.2
London Eltham,LON6,2018-03-29 06:00:00,62.51876,36.2528,17.13021,8.73119,4.7,0.6,4.1,1.9,148.5,-0.1
London Eltham,LON6,2018-03-29 07:00:00,65.09629,41.05534,15.6791,19.70754,5.7,0.4,5.3,1.7,151.4,3.5
London Eltham,LON6,2018-03-29 08:00:00,28.24313,18.42053,6.40613,52.43702,3.7,0.9,2.8,2.7,168.2,5.7
London Eltham,LON6,2018-03-29 09:00:00,13.38121,6.81472,4.28255,69.45036,6.1,2.5,3.6,3.2,150.6,6.7
London Eltham,LON6,2018-03-29 10:00:00,7.01965,3.05805,2.58369,74.63918,3.8,1.7,2.1,4.3,166.6,8.3
London Eltham,LON6,2018-03-29 11:00:00,6.1422,1.85498,2.79605,77.58284,0.9,0.9,0,4.7,173.2,9.2
London Eltham,LON6,2018-03-29 12:00:00,11.35209,5.76244,3.64548,73.14241,2.8,0.9,1.9,5,175.5,9.5
London Eltham,LON6,2018-03-29 13:00:00,16.39747,11.18769,3.39773,66.25724,6.1,1.6,4.5,5.1,179.9,8.6
London Eltham,LON6,2018-03-29 14:00:00,12.22955,7.50819,3.07919,67.2052,6.6,3.4,3.2,4.8,174.9,8.2
London Eltham,LON6,2018-03-29 15:00:00,21.60736,13.57562,5.23816,58.72347,4.3,2.2,2.1,4.2,169.1,7.7
London Eltham,LON6,2018-03-29 16:00:00,16.67167,11.57043,3.32694,61.06842,3.2,2,1.2,3.7,159.1,7.1
London Eltham,LON6,2018-03-29 17:00:00,12.66828,9.19509,2.26515,64.81036,1,-0.3,1.3,3.7,156.7,6.9
London Eltham,LON6,2018-03-29 18:00:00,12.22955,8.59356,2.37133,64.76047,2.9,1.3,1.6,3.1,153,6.9
London Eltham,LON6,2018-03-29 19:00:00,12.11986,9.2979,1.84044,62.96434,-2.3,-2.6,0.3,2.2,189.1,6
London Eltham,LON6,2018-03-29 20:00:00,16.39747,13.30416,2.0174,54.5824,5.8,2.9,2.9,2.1,182.7,5
London Eltham,LON6,2018-03-29 21:00:00,11.84566,9.0237,1.84044,60.07057,4.6,2.4,2.2,2.3,178.6,4
London Eltham,LON6,2018-03-29 22:00:00,12.44891,9.40988,1.98201,51.93809,-1.4,-0.2,-1.2,2.4,180.4,3.8
London Eltham,LON6,2018-03-29 23:00:00,7.78743,5.61668,1.41572,54.78197,2.6,1.2,1.4,2.4,180.1,3.7
London Eltham,LON6,2018-03-30 00:00:00,4.90705,3.02476,1.2276,61.56735,4.8,2.1,2.7,2.3,148.1,3.5
London Eltham,LON6,2018-03-30 01:00:00,NA,NA,NA,56.87745,2.5,1.4,1.1,2.4,154.9,2.9
London Eltham,LON6,2018-03-30 02:00:00,4.9986,3.09821,1.2394,44.05508,0.1,0.3,-0.2,2.4,161.3,3.3
London Eltham,LON6,2018-03-30 03:00:00,8.29438,5.47095,1.8414,34.87486,4,1.6,2.4,2.4,164.5,4.1
London Eltham,LON6,2018-03-30 04:00:00,10.16199,8.15301,1.31023,30.93335,3.4,0.8,2.6,2.1,154.2,4.4
London Eltham,LON6,2018-03-30 05:00:00,19.17046,15.80405,2.19551,22.00259,4.2,1.8,2.4,1.9,123.4,4.3
London Eltham,LON6,2018-03-30 06:00:00,28.56344,22.86226,3.71821,22.25206,9.6,2.8,6.8,2.1,122.5,4.2
London Eltham,LON6,2018-03-30 07:00:00,22.24652,16.97973,3.43492,35.42368,5.9,1.2,4.7,2.1,118.7,4.8
London Eltham,LON6,2018-03-30 08:00:00,24.55357,18.03794,4.24938,41.71013,7.8,2,5.8,2.7,100.6,6.7
London Eltham,LON6,2018-03-30 09:00:00,18.56623,14.49397,2.65586,47.44777,6.9,1.5,5.4,3.4,104.7,7.3
London Eltham,LON6,2018-03-30 10:00:00,22.19159,17.79355,2.86833,40.86196,7.2,2.9,4.3,3.8,99.9,7.7
London Eltham,LON6,2018-03-30 11:00:00,33.50711,26.33992,4.67432,30.38453,7.6,3.5,4.1,4.5,95.1,7.9
London Eltham,LON6,2018-03-30 12:00:00,29.0578,24.27968,3.11621,37.31959,8.6,3.3,5.3,4.8,92.4,7.8
London Eltham,LON6,2018-03-30 13:00:00,24.49864,20.53497,2.58504,45.75142,7.9,4.1,3.8,4.8,93.7,7.4
London Eltham,LON6,2018-03-30 14:00:00,22.13666,19.6933,1.59352,50.89035,1,0.7,0.3,4.3,88.8,7
London Eltham,LON6,2018-03-30 15:00:00,23.01554,19.97491,1.98305,51.68863,4.2,3,1.2,4.2,88.6,6.7
London Eltham,LON6,2018-03-30 16:00:00,27.5747,24.42548,2.05387,40.51271,7,2.7,4.3,3.1,92,6.4
London Eltham,LON6,2018-03-30 17:00:00,37.95641,32.63532,3.47033,25.9441,12.3,3.2,9.1,3.4,89.9,6
London Eltham,LON6,2018-03-30 18:00:00,29.49724,24.23044,3.43492,34.22626,3.7,0.2,3.5,2.8,63.9,6
London Eltham,LON6,2018-03-30 19:00:00,13.95214,10.36855,2.33716,53.53465,2.5,0.1,2.4,1.9,10.5,5.9
London Eltham,LON6,2018-03-30 20:00:00,8.62396,5.42044,2.08928,65.2095,5.9,2.8,3.1,2,318.4,5.9
London Eltham,LON6,2018-03-30 21:00:00,6.26198,3.49284,1.80599,66.20735,7.4,3.8,3.6,2.1,293.2,5.8
London Eltham,LON6,2018-03-30 22:00:00,8.29438,5.30805,1.94763,60.46971,1.8,1.1,0.7,2,275.8,5.8
London Eltham,LON6,2018-03-30 23:00:00,7.47044,5.78724,1.09776,57.77552,4.9,1.4,3.5,2.2,257.3,5.7
London Eltham,LON6,2018-03-31 00:00:00,5.35512,3.54428,1.181,63.71272,4.1,1.4,2.7,2.5,203.9,4.6
London Eltham,LON6,2018-03-31 01:00:00,NA,NA,NA,64.26154,3.7,1.5,2.2,2.9,212.4,4.8
London Eltham,LON6,2018-03-31 02:00:00,4.34645,2.33642,1.31091,56.92734,2.8,1.3,1.5,3.1,218.3,4.7
London Eltham,LON6,2018-03-31 03:00:00,5.22674,2.72778,1.62978,54.13336,6.3,1.9,4.4,2.7,224.5,4.4
London Eltham,LON6,2018-03-31 04:00:00,5.55686,2.02571,2.30295,56.67788,1.3,0.6,0.7,2.6,224.4,4.4
London Eltham,LON6,2018-03-31 05:00:00,7.42748,4.87419,1.66521,48.5454,6.2,2.1,4.1,2.5,214.3,4.3
London Eltham,LON6,2018-03-31 06:00:00,13.20441,9.02136,2.72811,30.634,4.3,0.2,4.1,2.1,208.6,4.4
London Eltham,LON6,2018-03-31 07:00:00,11.994,7.81096,2.72811,49.79272,2.1,0.4,1.7,2,213.7,4.6
London Eltham,LON6,2018-03-31 08:00:00,13.69957,9.08192,3.01155,50.84046,0.6,-0.6,1.2,2.7,223.5,5.2
London Eltham,LON6,2018-03-31 09:00:00,15.68023,9.75878,3.86187,50.94024,7.7,1.9,5.8,2.8,231.2,5.7
London Eltham,LON6,2018-03-31 10:00:00,15.13005,9.80617,3.47214,46.64949,2.5,-0.1,2.6,2.6,235.1,5.7
London Eltham,LON6,2018-03-31 11:00:00,23.87797,16.27243,4.9602,35.67314,5.7,0.8,4.9,2.4,230.5,6.5
London Eltham,LON6,2018-03-31 12:00:00,31.52552,21.58399,6.4837,26.09378,8.7,1.4,7.3,2.4,230.6,6.8
London Eltham,LON6,2018-03-31 13:00:00,23.71291,14.91222,5.73966,34.12647,4.3,0.5,3.8,2.2,249.6,6.9
London Eltham,LON6,2018-03-31 14:00:00,33.34113,23.94285,6.12939,29.63615,5.7,1.3,4.4,2.4,286.2,6.9
London Eltham,LON6,2018-03-31 15:00:00,28.1694,20.29223,5.13735,33.2783,4.8,0,4.8,2.2,296.1,6.8
London Eltham,LON6,2018-03-31 16:00:00,22.83262,18.54092,2.79897,36.37163,9.1,3.5,5.6,1.9,308.3,6.7
London Eltham,LON6,2018-03-31 17:00:00,21.07203,18.35577,1.7715,46.5497,5.2,1.7,3.5,1.7,316.8,5.7
London Eltham,LON6,2018-03-31 18:00:00,11.71891,9.65455,1.34634,57.72562,1,-2.3,3.3,2,322.6,5.1
London Eltham,LON6,2018-03-31 19:00:00,10.7836,8.55626,1.45263,54.28304,8.3,2.1,6.2,2.4,310.7,3.9
London Eltham,LON6,2018-03-31 20:00:00,10.56353,8.71647,1.20462,49.19401,3.8,-0.6,4.4,3.7,310.6,3.9
London Eltham,LON6,2018-03-31 21:00:00,9.79327,8.27216,0.99204,47.99659,6.2,0.7,5.5,3.3,313.9,4.7
London Eltham,LON6,2018-03-31 22:00:00,7.81261,5.53094,1.48806,50.34153,14.3,2.5,11.8,2.9,320.1,4.9
London Eltham,LON6,2018-03-31 23:00:00,6.6022,4.80947,1.16919,51.48906,8.7,-0.7,9.4,2.6,323.2,4.8
London Eltham,LON6,2018-04-01 00:00:00,7.26362,5.87749,0.90401,53.78412,12.8,3.2,9.6,2.9,315.6,4.1
London Eltham,LON6,2018-04-01 01:00:00,NA,NA,NA,55.08132,1.4,-5.1,6.5,3.8,336.6,4.3
London Eltham,LON6,2018-04-01 02:00:00,4.89744,3.91256,0.64232,55.231,10.8,2.5,8.3,3.4,338.3,3.9
London Eltham,LON6,2018-04-01 03:00:00,5.06252,3.42105,1.07054,54.13336,15.1,3.6,11.5,3,329.8,3.4
London Eltham,LON6,2018-04-01 04:00:00,5.55777,3.75215,1.17759,52.38713,9.8,-1.5,11.3,2.8,313.7,2.6
London Eltham,LON6,2018-04-01 05:00:00,5.99799,4.68481,0.85643,53.03573,13,2.8,10.2,2.5,306.5,2
London Eltham,LON6,2018-04-01 06:00:00,6.93346,5.56556,0.89212,53.58455,10.1,2.8,7.3,2.4,304,1.7
London Eltham,LON6,2018-04-01 07:00:00,9.0245,6.89059,1.3917,52.63659,9.8,0.8,9,2.3,304,2.4
London Eltham,LON6,2018-04-01 08:00:00,10.73035,8.48701,1.46307,50.89035,14.8,3.8,11,2.3,306.2,4.6
London Eltham,LON6,2018-04-01 09:00:00,13.81189,10.41951,2.21245,50.5411,6.1,-0.6,6.7,2.1,323.4,7
London Eltham,LON6,2018-04-01 10:00:00,12.65631,10.35825,1.49875,53.63444,8.3,1.7,6.6,2.2,341,8.9
London Eltham,LON6,2018-04-01 11:00:00,15.79287,12.29107,2.28382,54.03358,11.7,4.2,7.5,2,352.1,9.6
London Eltham,LON6,2018-04-01 12:00:00,19.69982,16.03387,2.39087,52.48691,8,1,7,1.4,349.9,9.7
London Eltham,LON6,2018-04-01 13:00:00,21.29562,17.35609,2.5693,50.591,10.9,4.9,6,1,19.7,9.5
London Eltham,LON6,2018-04-01 14:00:00,19.2596,15.81251,2.24813,53.68433,9,3.4,5.6,1.4,59.5,8.9
London Eltham,LON6,2018-04-01 15:00:00,15.79287,12.50993,2.14108,55.63014,9.4,3.7,5.7,1.9,72.5,8.1
London Eltham,LON6,2018-04-01 16:00:00,14.36216,11.84524,1.64149,60.71917,7.9,3,4.9,2,77.9,7.2
London Eltham,LON6,2018-04-01 17:00:00,14.19708,12.33674,1.21328,55.03143,8.5,1.4,7.1,2,83.7,6.4
London Eltham,LON6,2018-04-01 18:00:00,23.16655,20.81378,1.53444,42.25895,8.7,1.5,7.2,2,103.8,6.1
London Eltham,LON6,2018-04-01 19:00:00,26.41317,24.06039,1.53444,37.07013,8.8,-0.3,9.1,1.6,119.5,5.8
London Eltham,LON6,2018-04-01 20:00:00,19.91993,17.12943,1.81992,52.88605,5.4,1.2,4.2,1.7,136.8,5.6
London Eltham,LON6,2018-04-01 21:00:00,11.00549,9.14515,1.21328,63.8624,6.1,0.9,5.2,2.2,153.9,5.5
London Eltham,LON6,2018-04-01 22:00:00,5.77788,3.97226,1.17759,71.44606,9.5,4.9,4.6,2.8,151.9,5.2
London Eltham,LON6,2018-04-01 23:00:00,7.59379,6.77305,0.53527,61.81681,5.5,2.2,3.3,3.6,129.1,5.4
London Eltham,LON6,2018-04-02 00:00:00,7.42016,5.44677,1.28701,65.75832,9.8,5.7,4.1,4.1,145.2,5.1
London Eltham,LON6,2018-04-02 01:00:00,NA,NA,NA,66.5067,8.3,4.8,3.5,4,149.5,5.6
London Eltham,LON6,2018-04-02 02:00:00,6.39162,4.74713,1.07251,65.2095,2,1.2,0.8,4.2,163.5,6.2
London Eltham,LON6,2018-04-02 03:00:00,5.01412,3.58889,0.92951,69.00133,1.3,1.2,0.1,4.2,181.8,7
London Eltham,LON6,2018-04-02 04:00:00,3.63661,2.37583,0.82226,73.39187,1.1,1.8,-0.7,4.7,192.5,7.5
London Eltham,LON6,2018-04-02 05:00:00,4.46312,2.43491,1.32276,71.94499,8.6,4.6,4,5,201.5,8.1
London Eltham,LON6,2018-04-02 06:00:00,4.68352,3.3131,0.89376,65.90799,2.1,0.5,1.6,5.1,198.4,8.2
London Eltham,LON6,2018-04-02 07:00:00,6.39162,4.19896,1.43001,62.5153,9.5,4,5.5,5.6,200.4,8.9
London Eltham,LON6,2018-04-02 08:00:00,8.59563,5.36146,2.10927,60.96864,2.7,0.4,2.3,5.3,202.3,9.3
London Eltham,LON6,2018-04-02 09:00:00,8.04463,4.9749,2.00202,61.06842,4.6,1,3.6,5.2,202.9,9.6
London Eltham,LON6,2018-04-02 10:00:00,5.84062,3.70278,1.39426,65.90799,5.3,2.7,2.6,5.4,206.9,10.4
London Eltham,LON6,2018-04-02 11:00:00,7.82423,4.97377,1.85902,63.96219,5.2,3.1,2.1,5.4,208.2,11
London Eltham,LON6,2018-04-02 12:00:00,8.59563,5.19701,2.21652,61.51745,5,1.9,3.1,5.3,206.5,10.9
London Eltham,LON6,2018-04-02 13:00:00,6.94262,3.32474,2.35953,64.01208,5.2,1.7,3.5,5.1,207.4,10.7
London Eltham,LON6,2018-04-02 14:00:00,9.58743,6.35326,2.10927,58.17466,6.7,1.8,4.9,4.4,210.5,10.1
London Eltham,LON6,2018-04-02 15:00:00,9.69763,7.01163,1.75177,57.02713,4.9,1.6,3.3,4.1,212.3,9.9
London Eltham,LON6,2018-04-02 16:00:00,10.24863,7.17891,2.00202,55.231,6.1,1.6,4.5,3.7,214.5,9.6
London Eltham,LON6,2018-04-02 17:00:00,10.57924,8.49621,1.35851,54.5824,6.3,1.7,4.6,3.7,208.7,9.5
London Eltham,LON6,2018-04-02 18:00:00,12.28734,9.76578,1.64452,51.18971,7.6,1.6,6,3.6,211.2,9.7
London Eltham,LON6,2018-04-02 19:00:00,10.35883,9.09806,0.82226,50.84046,5,1.1,3.9,3.7,215.2,10
London Eltham,LON6,2018-04-02 20:00:00,9.91803,8.27354,1.07251,51.2396,6.4,3.2,3.2,3.2,214.7,10.1
London Eltham,LON6,2018-04-02 21:00:00,7.71403,5.68582,1.32276,57.92519,4.5,0.6,3.9,3.4,213.7,10.3
London Eltham,LON6,2018-04-02 22:00:00,4.57332,2.98364,1.03676,61.91659,1.3,1.4,-0.1,3.8,215.4,10.4
London Eltham,LON6,2018-04-02 23:00:00,2.81011,1.7686,0.67926,66.00778,4.7,2.5,2.2,4.3,217,10.3
London Eltham,LON6,2018-04-03 00:00:00,3.6782,2.36018,0.85959,63.96219,2.8,1.1,1.7,3.6,200.5,9.1
London Eltham,LON6,2018-04-03 01:00:00,NA,NA,NA,64.76047,4.5,2.1,2.4,4.2,205.2,9.8
London Eltham,LON6,2018-04-03 02:00:00,2.59313,1.60462,0.64469,67.90369,6.4,3.4,3,4.6,208.4,10.1
London Eltham,LON6,2018-04-03 03:00:00,3.36555,2.10245,0.82377,64.91014,4.9,2.9,2,5,210.9,10.4
London Eltham,LON6,2018-04-03 04:00:00,5.46212,3.4851,1.28938,63.01423,1.9,0.9,1,5.5,214.5,10.2
London Eltham,LON6,2018-04-03 05:00:00,8.49663,6.40978,1.36101,59.02283,4.3,0.4,3.9,5.4,217.1,10.4
London Eltham,LON6,2018-04-03 06:00:00,13.35185,9.83715,2.29223,54.78197,6.9,0.9,6,5.5,226.9,10.4
London Eltham,LON6,2018-04-03 07:00:00,14.12427,10.60957,2.29223,53.53465,5.8,0.1,5.7,5.4,227.9,10.5
London Eltham,LON6,2018-04-03 08:00:00,14.28979,10.00624,2.79366,57.32648,5.1,1.5,3.6,5.2,217.8,11.4
London Eltham,LON6,2018-04-03 09:00:00,10.31734,6.85755,2.25641,63.66283,6.3,1.2,5.1,5,224.7,11.3
London Eltham,LON6,2018-04-03 10:00:00,11.80701,7.52346,2.79366,62.16606,-1.3,-3.2,1.9,5.9,223.2,12.5
London Eltham,LON6,2018-04-03 11:00:00,12.57943,7.69179,3.18763,63.41337,5.4,0.6,4.8,6.3,221.3,14.2
London Eltham,LON6,2018-04-03 12:00:00,11.97253,8.01848,2.57876,69.2009,6.7,2.8,3.9,6.7,225.9,14.7
London Eltham,LON6,2018-04-03 13:00:00,8.38629,4.87158,2.29223,77.28348,13.3,5.2,8.1,6,224.5,13.7
London Eltham,LON6,2018-04-03 14:00:00,9.65526,6.19548,2.25641,82.82155,7.5,3.4,4.1,5.1,220.9,12.9
London Eltham,LON6,2018-04-03 15:00:00,10.64838,6.80417,2.50713,86.11446,5.8,1.7,4.1,4.8,221.5,12.3
London Eltham,LON6,2018-04-03 16:00:00,20.41399,16.9542,2.25641,70.94714,7.3,-0.1,7.4,4.2,220.3,11.8
London Eltham,LON6,2018-04-03 17:00:00,13.07599,10.54979,1.64754,77.23359,5.5,0,5.5,3.2,214.2,10.6
London Eltham,LON6,2018-04-03 18:00:00,13.35185,10.11173,2.11315,75.73682,6,0.5,5.5,2.8,205,8.9
London Eltham,LON6,2018-04-03 19:00:00,9.9863,7.78961,1.43264,78.13166,5.6,-0.7,6.3,2.8,202.7,8.2
London Eltham,LON6,2018-04-03 20:00:00,9.60009,7.56815,1.3252,75.188,4.2,-0.4,4.6,2.9,201,7.6
London Eltham,LON6,2018-04-03 21:00:00,8.66215,7.2343,0.93122,70.24864,4.9,-0.6,5.5,3.2,199.6,7.6
London Eltham,LON6,2018-04-03 22:00:00,8.93802,6.96099,1.28938,64.96004,4.4,-3.3,7.7,3.1,196.9,7.4
London Eltham,LON6,2018-04-03 23:00:00,8.55181,6.90429,1.07448,53.63444,0.8,0.1,0.7,2.9,189.5,6.9
London Eltham,LON6,2018-04-04 00:00:00,5.52457,3.91071,1.05253,60.76907,-1.8,-2.4,0.6,3,165,6.7
London Eltham,LON6,2018-04-04 01:00:00,NA,NA,NA,63.61294,4.9,1.1,3.8,3.5,170.1,6.7
London Eltham,LON6,2018-04-04 02:00:00,4.14343,2.76798,0.89705,67.00563,2.5,-1,3.5,4.2,171.6,7.4
