site,code,date,nox,no2,no,o3,pm10,pm2.5,ws,wd,air_temp
London Harlington,HRL,2018-08-28 00:00:00,NA,NA,NA,NA,NA,NA,2.3,261.5,12.2
London Harlington,HRL,2018-08-28 01:00:00,NA,NA,NA,NA,NA,NA,2.3,269,11.3
London Harlington,HRL,2018-08-28 02:00:00,NA,NA,NA,NA,NA,NA,1.8,276.3,10.6
London Harlington,HRL,2018-08-28 03:00:00,NA,NA,NA,NA,NA,NA,1.7,272.7,9.9
London Harlington,HRL,2018-08-28 04:00:00,NA,NA,NA,NA,NA,NA,1.1,235.4,9.2
London Harlington,HRL,2018-08-28 05:00:00,NA,NA,NA,NA,NA,NA,1.3,261.5,9.5
London Harlington,HRL,2018-08-28 06:00:00,NA,NA,NA,NA,NA,NA,1,243.8,9.1
London Harlington,HRL,2018-08-28 07:00:00,NA,NA,NA,NA,NA,NA,1,228.6,9.2
London Harlington,HRL,2018-08-28 08:00:00,NA,NA,NA,NA,NA,NA,0.9,225.5,9.7
London Harlington,HRL,2018-08-28 09:00:00,NA,NA,NA,NA,NA,NA,1,207.9,11
London Harlington,HRL,2018-08-28 10:00:00,NA,NA,NA,NA,NA,NA,2.1,221.2,15.4
London Harlington,HRL,2018-08-28 11:00:00,NA,NA,NA,NA,NA,NA,2.2,223.7,17.6
London Harlington,HRL,2018-08-28 12:00:00,NA,NA,NA,NA,NA,NA,2.4,220.9,18.7
London Harlington,HRL,2018-08-28 13:00:00,NA,NA,NA,NA,NA,NA,2.7,216.4,19.2
London Harlington,HRL,2018-08-28 14:00:00,NA,NA,NA,NA,NA,NA,3.6,217,18.7
London Harlington,HRL,2018-08-28 15:00:00,NA,NA,NA,NA,NA,NA,3,221.9,18.3
London Harlington,HRL,2018-08-28 16:00:00,NA,NA,NA,NA,NA,NA,2.8,227,18.2
London Harlington,HRL,2018-08-28 17:00:00,NA,NA,NA,NA,NA,NA,2.3,228.5,16.8
London Harlington,HRL,2018-08-28 18:00:00,NA,NA,NA,NA,NA,NA,2,213.7,15.5
London Harlington,HRL,2018-08-28 19:00:00,NA,NA,NA,NA,NA,NA,2.2,199.5,15.2
London Harlington,HRL,2018-08-28 20:00:00,NA,NA,NA,NA,NA,NA,2.6,207.5,15.1
London Harlington,HRL,2018-08-28 21:00:00,NA,NA,NA,NA,NA,NA,2.4,224.8,14.8
London Harlington,HRL,2018-08-28 22:00:00,NA,NA,NA,NA,NA,NA,2.2,250.6,14.5
London Harlington,HRL,2018-08-28 23:00:00,NA,NA,NA,NA,NA,NA,2.2,253.6,14.5
London Harlington,HRL,2018-08-29 00:00:00,NA,NA,NA,NA,NA,NA,1.6,237.4,13.7
London Harlington,HRL,2018-08-29 01:00:00,NA,NA,NA,NA,NA,NA,2.1,262.3,13.3
London Harlington,HRL,2018-08-29 02:00:00,NA,NA,NA,NA,NA,NA,3,301.4,12.9
London Harlington,HRL,2018-08-29 03:00:00,NA,NA,NA,NA,NA,NA,2.5,312.6,12.3
London Harlington,HRL,2018-08-29 04:00:00,NA,NA,NA,NA,NA,NA,2.6,323.1,11.6
London Harlington,HRL,2018-08-29 05:00:00,NA,NA,NA,NA,NA,NA,3.4,322.1,11.7
London Harlington,HRL,2018-08-29 06:00:00,NA,NA,NA,NA,NA,NA,3.5,338.5,13.1
London Harlington,HRL,2018-08-29 07:00:00,NA,NA,NA,NA,NA,NA,3.5,344.9,13.9
London Harlington,HRL,2018-08-29 08:00:00,NA,NA,NA,NA,NA,NA,4.9,345.5,15.8
London Harlington,HRL,2018-08-29 09:00:00,NA,NA,NA,NA,NA,NA,4.7,346.1,16.9
London Harlington,HRL,2018-08-29 10:00:00,NA,NA,NA,NA,NA,NA,4.7,343.6,17.7
London Harlington,HRL,2018-08-29 11:00:00,NA,NA,NA,NA,NA,NA,4.4,339.7,18.5
London Harlington,HRL,2018-08-29 12:00:00,NA,NA,NA,NA,NA,NA,4.7,337.4,19.4
London Harlington,HRL,2018-08-29 13:00:00,NA,NA,NA,NA,NA,NA,5.2,323.9,17.7
London Harlington,HRL,2018-08-29 14:00:00,NA,NA,NA,NA,NA,NA,4.4,331.1,18.6
London Harlington,HRL,2018-08-29 15:00:00,NA,NA,NA,NA,NA,NA,5.2,327.2,18.1
London Harlington,HRL,2018-08-29 16:00:00,NA,NA,NA,NA,NA,NA,5,336.5,17.8
London Harlington,HRL,2018-08-29 17:00:00,NA,NA,NA,NA,NA,NA,4.2,328.8,16.9
London Harlington,HRL,2018-08-29 18:00:00,NA,NA,NA,NA,NA,NA,3.1,317.3,15.4
London Harlington,HRL,2018-08-29 19:00:00,NA,NA,NA,NA,NA,NA,3.8,334,14.3
London Harlington,HRL,2018-08-29 20:00:00,NA,NA,NA,NA,NA,NA,3.8,338.7,13.2
London Harlington,HRL,2018-08-29 21:00:00,NA,NA,NA,NA,NA,NA,3.5,343.2,12.3
London Harlington,HRL,2018-08-29 22:00:00,NA,NA,NA,NA,NA,NA,3.1,337.2,11.6
London Harlington,HRL,2018-08-29 23:00:00,NA,NA,NA,NA,NA,NA,3,339.7,11
London Harlington,HRL,2018-08-30 00:00:00,NA,NA,NA,NA,NA,NA,2.5,333.8,11.5
London Harlington,HRL,2018-08-30 01:00:00,NA,NA,NA,NA,NA,NA,2.5,329.7,10.7
London Harlington,HRL,2018-08-30 02:00:00,NA,NA,NA,NA,NA,NA,2.5,326.9,10
London Harlington,HRL,2018-08-30 03:00:00,NA,NA,NA,NA,NA,NA,2.4,330.1,9.5
London Harlington,HRL,2018-08-30 04:00:00,NA,NA,NA,NA,NA,NA,2.4,333.6,9.1
London Harlington,HRL,2018-08-30 05:00:00,NA,NA,NA,NA,NA,NA,2.3,335.6,8.9
London Harlington,HRL,2018-08-30 06:00:00,NA,NA,NA,NA,NA,NA,2.8,7.1,10.7
London Harlington,HRL,2018-08-30 07:00:00,NA,NA,NA,NA,NA,NA,2.4,25.7,12.7
London Harlington,HRL,2018-08-30 08:00:00,NA,NA,NA,NA,NA,NA,2,29,14.6
London Harlington,HRL,2018-08-30 09:00:00,NA,NA,NA,NA,NA,NA,1.9,359.4,16.2
London Harlington,HRL,2018-08-30 10:00:00,NA,NA,NA,NA,NA,NA,2.4,355.4,17.4
London Harlington,HRL,2018-08-30 11:00:00,NA,NA,NA,NA,NA,NA,2.5,12.4,18.3
London Harlington,HRL,2018-08-30 12:00:00,NA,NA,NA,NA,NA,NA,2.5,15.9,18.4
London Harlington,HRL,2018-08-30 13:00:00,NA,NA,NA,NA,NA,NA,2.6,22.5,18.6
London Harlington,HRL,2018-08-30 14:00:00,NA,NA,NA,NA,NA,NA,2.8,32.7,18.5
London Harlington,HRL,2018-08-30 15:00:00,NA,NA,NA,NA,NA,NA,3,38.7,17.9
London Harlington,HRL,2018-08-30 16:00:00,NA,NA,NA,NA,NA,NA,2.9,36.8,16.9
London Harlington,HRL,2018-08-30 17:00:00,NA,NA,NA,NA,NA,NA,3,29.9,15.3
London Harlington,HRL,2018-08-30 18:00:00,NA,NA,NA,NA,NA,NA,3,43.3,13.9
London Harlington,HRL,2018-08-30 19:00:00,NA,NA,NA,NA,NA,NA,2.6,57.8,12.9
London Harlington,HRL,2018-08-30 20:00:00,NA,NA,NA,NA,NA,NA,2.4,58.2,12
London Harlington,HRL,2018-08-30 21:00:00,NA,NA,NA,NA,NA,NA,2.6,53.6,11.5
London Harlington,HRL,2018-08-30 22:00:00,NA,NA,NA,NA,NA,NA,2,46.4,10.8
London Harlington,HRL,2018-08-30 23:00:00,NA,NA,NA,NA,NA,NA,2.4,49,10.4
London Harlington,HRL,2018-08-31 00:00:00,NA,NA,NA,NA,NA,NA,1.8,57.6,12.6
London Harlington,HRL,2018-08-31 01:00:00,NA,NA,NA,NA,NA,NA,1.8,57.7,11.7
London Harlington,HRL,2018-08-31 02:00:00,NA,NA,NA,NA,NA,NA,1.9,51.9,11
London Harlington,HRL,2018-08-31 03:00:00,NA,NA,NA,NA,NA,NA,2.5,47.1,10.5
London Harlington,HRL,2018-08-31 04:00:00,NA,NA,NA,NA,NA,NA,2.4,53.3,10.1
London Harlington,HRL,2018-08-31 05:00:00,NA,NA,NA,NA,NA,NA,2.3,71,9.9
London Harlington,HRL,2018-08-31 06:00:00,NA,NA,NA,NA,NA,NA,1.7,89.9,10.5
London Harlington,HRL,2018-08-31 07:00:00,NA,NA,NA,NA,NA,NA,1.2,108.1,11.3
London Harlington,HRL,2018-08-31 08:00:00,NA,NA,NA,NA,NA,NA,2.3,125.6,15.3
London Harlington,HRL,2018-08-31 09:00:00,NA,NA,NA,NA,NA,NA,3.1,139.5,17.7
London Harlington,HRL,2018-08-31 10:00:00,NA,NA,NA,NA,NA,NA,3.2,140.8,18.9
London Harlington,HRL,2018-08-31 11:00:00,NA,NA,NA,NA,NA,NA,3.3,144,19.4
London Harlington,HRL,2018-08-31 12:00:00,NA,NA,NA,NA,NA,NA,2.7,170.3,19.8
London Harlington,HRL,2018-08-31 13:00:00,NA,NA,NA,NA,NA,NA,2.8,182.4,20.1
London Harlington,HRL,2018-08-31 14:00:00,NA,NA,NA,NA,NA,NA,2.8,182,20.2
London Harlington,HRL,2018-08-31 15:00:00,NA,NA,NA,NA,NA,NA,3,175.4,20
London Harlington,HRL,2018-08-31 16:00:00,NA,NA,NA,NA,NA,NA,3.1,190.5,19.4
London Harlington,HRL,2018-08-31 17:00:00,NA,NA,NA,NA,NA,NA,3.1,207.9,17.8
London Harlington,HRL,2018-08-31 18:00:00,NA,NA,NA,NA,NA,NA,2.9,198.7,15.9
London Harlington,HRL,2018-08-31 19:00:00,NA,NA,NA,NA,NA,NA,2.2,182.7,14.7
London Harlington,HRL,2018-08-31 20:00:00,NA,NA,NA,NA,NA,NA,1.6,160.6,13.8
London Harlington,HRL,2018-08-31 21:00:00,NA,NA,NA,NA,NA,NA,1.6,156.4,13
London Harlington,HRL,2018-08-31 22:00:00,NA,NA,NA,NA,NA,NA,1.2,168.8,12.3
London Harlington,HRL,2018-08-31 23:00:00,NA,NA,NA,NA,NA,NA,0.3,101.5,11.4
London Harlington,HRL,2018-09-01 00:00:00,NA,NA,NA,NA,NA,NA,1.9,155.1,13
London Harlington,HRL,2018-09-01 01:00:00,NA,NA,NA,NA,NA,NA,1.6,148,12.1
London Harlington,HRL,2018-09-01 02:00:00,NA,NA,NA,NA,NA,NA,0.3,111.3,11.3
London Harlington,HRL,2018-09-01 03:00:00,NA,NA,NA,NA,NA,NA,1.4,48.5,11.1
London Harlington,HRL,2018-09-01 04:00:00,NA,NA,NA,NA,NA,NA,1.6,56.8,10.6
London Harlington,HRL,2018-09-01 05:00:00,NA,NA,NA,NA,NA,NA,1.6,113,10.5
London Harlington,HRL,2018-09-01 06:00:00,NA,NA,NA,NA,NA,NA,2,159.7,11.3
London Harlington,HRL,2018-09-01 07:00:00,NA,NA,NA,NA,NA,NA,2.1,155.2,11.8
London Harlington,HRL,2018-09-01 08:00:00,NA,NA,NA,NA,NA,NA,2.4,169.8,15
London Harlington,HRL,2018-09-01 09:00:00,NA,NA,NA,NA,NA,NA,4.4,180.6,18.7
London Harlington,HRL,2018-09-01 10:00:00,NA,NA,NA,NA,NA,NA,4.9,183.1,19.9
London Harlington,HRL,2018-09-01 11:00:00,NA,NA,NA,NA,NA,NA,4.6,185.5,20.5
London Harlington,HRL,2018-09-01 12:00:00,NA,NA,NA,NA,NA,NA,4.6,187.1,21.3
London Harlington,HRL,2018-09-01 13:00:00,NA,NA,NA,NA,NA,NA,4.8,193.9,21.3
London Harlington,HRL,2018-09-01 14:00:00,NA,NA,NA,NA,NA,NA,4.9,194.4,20.8
London Harlington,HRL,2018-09-01 15:00:00,NA,NA,NA,NA,NA,NA,4.2,190.5,20.1
London Harlington,HRL,2018-09-01 16:00:00,NA,NA,NA,NA,NA,NA,3.7,191.1,19.3
London Harlington,HRL,2018-09-01 17:00:00,NA,NA,NA,NA,NA,NA,2.6,192.3,17.9
London Harlington,HRL,2018-09-01 18:00:00,NA,NA,NA,NA,NA,NA,2.3,191.9,16
London Harlington,HRL,2018-09-01 19:00:00,NA,NA,NA,NA,NA,NA,2.3,191.3,14.8
London Harlington,HRL,2018-09-01 20:00:00,NA,NA,NA,NA,NA,NA,2.1,167.9,13.8
London Harlington,HRL,2018-09-01 21:00:00,NA,NA,NA,NA,NA,NA,2.1,143.6,12.9
London Harlington,HRL,2018-09-01 22:00:00,NA,NA,NA,NA,NA,NA,1.9,135.4,12.2
London Harlington,HRL,2018-09-01 23:00:00,NA,NA,NA,NA,NA,NA,1.6,122.5,11.6
London Harlington,HRL,2018-09-02 00:00:00,NA,NA,NA,NA,NA,NA,1.8,150.2,13.3
London Harlington,HRL,2018-09-02 01:00:00,NA,NA,NA,NA,NA,NA,1.5,127.4,12.4
London Harlington,HRL,2018-09-02 02:00:00,NA,NA,NA,NA,NA,NA,1.3,75.7,11.8
London Harlington,HRL,2018-09-02 03:00:00,NA,NA,NA,NA,NA,NA,1.8,57.5,11.1
London Harlington,HRL,2018-09-02 04:00:00,NA,NA,NA,NA,NA,NA,2,54.7,10.6
London Harlington,HRL,2018-09-02 05:00:00,NA,NA,NA,NA,NA,NA,1.9,64.5,10.4
London Harlington,HRL,2018-09-02 06:00:00,NA,NA,NA,NA,NA,NA,1.7,113.9,12.5
London Harlington,HRL,2018-09-02 07:00:00,NA,NA,NA,NA,NA,NA,1.7,153.2,15
London Harlington,HRL,2018-09-02 08:00:00,NA,NA,NA,NA,NA,NA,2.3,163.8,17.5
London Harlington,HRL,2018-09-02 09:00:00,NA,NA,NA,NA,NA,NA,2.7,173.7,19.2
London Harlington,HRL,2018-09-02 10:00:00,NA,NA,NA,NA,NA,NA,2.8,184.2,20
London Harlington,HRL,2018-09-02 11:00:00,NA,NA,NA,NA,NA,NA,2.8,191.9,20.5
London Harlington,HRL,2018-09-02 12:00:00,NA,NA,NA,NA,NA,NA,2.7,193.5,20.9
London Harlington,HRL,2018-09-02 13:00:00,NA,NA,NA,NA,NA,NA,2.5,189.4,21.2
London Harlington,HRL,2018-09-02 14:00:00,NA,NA,NA,NA,NA,NA,2.4,189.1,21.4
London Harlington,HRL,2018-09-02 15:00:00,NA,NA,NA,NA,NA,NA,2.2,191.8,21.2
London Harlington,HRL,2018-09-02 16:00:00,NA,NA,NA,NA,NA,NA,1.6,195.8,20.8
London Harlington,HRL,2018-09-02 17:00:00,NA,NA,NA,NA,NA,NA,1.3,141.3,19.8
London Harlington,HRL,2018-09-02 18:00:00,NA,NA,NA,NA,NA,NA,2.8,112.9,17.4
London Harlington,HRL,2018-09-02 19:00:00,NA,NA,NA,NA,NA,NA,2.7,129.4,15.8
London Harlington,HRL,2018-09-02 20:00:00,NA,NA,NA,NA,NA,NA,2.3,135.4,14.7
London Harlington,HRL,2018-09-02 21:00:00,NA,NA,NA,NA,NA,NA,1.6,139.5,13.9
London Harlington,HRL,2018-09-02 22:00:00,NA,NA,NA,NA,NA,NA,1.2,145.9,13.3
London Harlington,HRL,2018-09-02 23:00:00,NA,NA,NA,NA,NA,NA,1.6,146.8,12.9
London Harlington,HRL,2018-09-03 00:00:00,NA,NA,NA,NA,NA,NA,1.5,208.4,13.9
London Harlington,HRL,2018-09-03 01:00:00,NA,NA,NA,NA,NA,NA,1.3,227.1,12.9
London Harlington,HRL,2018-09-03 02:00:00,NA,NA,NA,NA,NA,NA,1.3,259.5,12.2
London Harlington,HRL,2018-09-03 03:00:00,NA,NA,NA,NA,NA,NA,1.3,269.2,11.7
London Harlington,HRL,2018-09-03 04:00:00,NA,NA,NA,NA,NA,NA,0.6,243.1,11.1
London Harlington,HRL,2018-09-03 05:00:00,NA,NA,NA,NA,NA,NA,0.9,230,10.8
London Harlington,HRL,2018-09-03 06:00:00,NA,NA,NA,NA,NA,NA,1.1,239.4,11.1
London Harlington,HRL,2018-09-03 07:00:00,NA,NA,NA,NA,NA,NA,0.7,310.2,12.8
London Harlington,HRL,2018-09-03 08:00:00,NA,NA,NA,NA,NA,NA,0.7,305.4,14.5
London Harlington,HRL,2018-09-03 09:00:00,NA,NA,NA,NA,NA,NA,0.8,307.3,16.2
London Harlington,HRL,2018-09-03 10:00:00,NA,NA,NA,NA,NA,NA,1,309.5,17.6
London Harlington,HRL,2018-09-03 11:00:00,NA,NA,NA,NA,NA,NA,1.1,324.1,18.8
London Harlington,HRL,2018-09-03 12:00:00,NA,NA,NA,NA,31.913,16.646,1.4,333,19.8
London Harlington,HRL,2018-09-03 13:00:00,NA,NA,NA,NA,23.965,12.689,1.6,352.5,20.3
London Harlington,HRL,2018-09-03 14:00:00,NA,NA,NA,NA,24.47,13,1.6,3.8,20.6
London Harlington,HRL,2018-09-03 15:00:00,NA,NA,NA,NA,21.87,11.118,2,12.9,20.4
London Harlington,HRL,2018-09-03 16:00:00,NA,NA,NA,NA,19.663,10.112,2.3,31.9,20
London Harlington,HRL,2018-09-03 17:00:00,NA,NA,NA,NA,18.545,9.057,2.2,42,18.3
London Harlington,HRL,2018-09-03 18:00:00,NA,NA,NA,NA,20.008,10.419,2.3,45.9,16.5
London Harlington,HRL,2018-09-03 19:00:00,NA,NA,NA,NA,17.97,9.251,2.3,47.5,15.3
London Harlington,HRL,2018-09-03 20:00:00,NA,NA,NA,NA,24.973,13.08,2.3,48.9,14.2
London Harlington,HRL,2018-09-03 21:00:00,NA,NA,NA,NA,24.113,16.054,2.6,38.6,13.4
London Harlington,HRL,2018-09-03 22:00:00,NA,NA,NA,NA,27.31,17.389,2.3,39,12.7
London Harlington,HRL,2018-09-03 23:00:00,NA,NA,NA,NA,31.22,11.559,2,29,12.1
London Harlington,HRL,2018-09-04 00:00:00,NA,NA,NA,NA,30.743,8.744,2.6,347.8,13.9
London Harlington,HRL,2018-09-04 01:00:00,NA,NA,NA,NA,13.63,7.63,2.6,356.8,13
London Harlington,HRL,2018-09-04 02:00:00,NA,NA,NA,NA,14.458,8.77,2.5,8,12.3
London Harlington,HRL,2018-09-04 03:00:00,NA,NA,NA,NA,16.168,10.172,2.4,20.7,11.7
London Harlington,HRL,2018-09-04 04:00:00,NA,NA,NA,NA,22.198,13.868,2,18.9,11.2
London Harlington,HRL,2018-09-04 05:00:00,NA,NA,NA,NA,21.8,16.269,1.8,16.9,10.9
London Harlington,HRL,2018-09-04 06:00:00,NA,NA,NA,NA,20.903,15.854,2.7,33.6,12.7
London Harlington,HRL,2018-09-04 07:00:00,NA,NA,NA,NA,18.44,13.63,3.2,29.9,14.9
London Harlington,HRL,2018-09-04 08:00:00,NA,NA,NA,NA,15.948,11.076,4,28.5,17
London Harlington,HRL,2018-09-04 09:00:00,NA,NA,NA,NA,19.85,13.335,4.7,31.6,17.8
London Harlington,HRL,2018-09-04 10:00:00,NA,NA,NA,NA,18.028,11.578,4.5,31.5,18.1
London Harlington,HRL,2018-09-04 11:00:00,NA,NA,NA,NA,19.29,11.408,4.4,31.2,18.3
