site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London N. Kensington,KC1,2019-02-18 16:00:00,30.204470261000772,27.090100446549908,2.031140038467453,55.02272567729021,8.28558677177513,3.369802442241667,223.21843471507475,6.9540239074845225
London N. Kensington,KC1,2019-02-18 17:00:00,30.346354407308315,27.197692492508356,2.0535047795656585,54.95632729054589,8.269658539970418,3.371220901179364,223.7012470377461,6.878701434209811
London N. Kensington,KC1,2019-02-18 18:00:00,30.327521181643935,27.18549427957352,2.0491775942089534,54.98466141007315,8.241712852685238,3.3732127400435123,224.24366919104585,6.8065411046476525
London N. Kensington,KC1,2019-02-18 19:00:00,30.321110649696426,27.15829230750229,2.062737319257606,54.991807777537694,8.221342789723554,3.369010043040504,224.818848022909,6.739244595235605
London N. Kensington,KC1,2019-02-18 20:00:00,30.475806844537143,27.23609834682749,2.1128836643628564,54.85065973800587,8.161547510918645,3.3616580758476617,225.37122920114106,6.674850048866384
London N. Kensington,KC1,2019-02-18 21:00:00,30.844233164098515,27.454373909730677,2.210809384814278,54.554046921296134,8.082147130810972,3.3648402073981245,225.9371136883766,6.612793232590204
London N. Kensington,KC1,2019-02-18 22:00:00,30.97025205861859,27.526893910797796,2.2457003962835596,54.38046414213977,8.008419764920072,3.371319993426624,226.56972638675143,6.557576152813341
London N. Kensington,KC1,2019-02-18 23:00:00,30.973826264550908,27.529856963482686,2.2460988096896397,54.26623884177172,7.901496623238519,3.387460511314886,227.38515835272443,6.508950486058046
London N. Kensington,KC1,2019-02-19 00:00:00,31.033791967250433,27.570822276775097,2.2584906163361,54.11131924215527,7.778466834584537,3.4060439495279002,228.24559022553376,6.469154023227814
London N. Kensington,KC1,2019-02-19 01:00:00,31.197807809034785,27.672352652106014,2.2992426696798995,53.89562769374158,7.6391397539438195,3.420737720606172,229.077623615386,6.4402263707316285
London N. Kensington,KC1,2019-02-19 02:00:00,31.33607550308192,27.752973705922383,2.3368387578567424,53.697893875387045,7.4545589598846735,3.4363175627022464,229.87759956222493,6.420135375252615
London N. Kensington,KC1,2019-02-19 03:00:00,31.437549374590585,27.807961256209566,2.367156450972278,53.52625511800388,7.256793105548645,3.4489285333150383,230.759124871401,6.4087201177567525
London N. Kensington,KC1,2019-02-19 04:00:00,31.41657978717005,27.73971853691506,2.3979871799354915,53.47890980520271,7.0595425630821795,3.4568858948526775,231.63245567519968,6.401642051698647
London N. Kensington,KC1,2019-02-19 05:00:00,31.111149841374463,27.4092544848045,2.414314064712376,53.71900932656167,6.852357389315096,3.463564373541067,232.403639141531,6.397043663260426
